subject #,SITE_ID,Subject_ID,Has_Pheno,Has FSvol5.1,Has ANTthick,Has FSvol5.3
51084,NYU,NYU_0051084,TRUE,TRUE,TRUE,TRUE
51085,NYU,NYU_0051085,TRUE,TRUE,TRUE,TRUE
51086,NYU,NYU_0051086,TRUE,TRUE,TRUE,TRUE
51087,NYU,NYU_0051087,TRUE,TRUE,TRUE,TRUE
51088,NYU,NYU_0051088,TRUE,TRUE,TRUE,TRUE
51089,NYU,NYU_0051089,TRUE,TRUE,TRUE,TRUE
51090,NYU,NYU_0051090,TRUE,TRUE,TRUE,TRUE
51091,NYU,NYU_0051091,TRUE,TRUE,TRUE,TRUE
51093,NYU,NYU_0051093,TRUE,TRUE,TRUE,TRUE
51094,NYU,NYU_0051094,TRUE,TRUE,TRUE,TRUE
51095,NYU,NYU_0051095,TRUE,TRUE,TRUE,TRUE
51096,NYU,NYU_0051096,TRUE,TRUE,TRUE,TRUE
51097,NYU,NYU_0051097,TRUE,TRUE,TRUE,TRUE
51098,NYU,NYU_0051098,TRUE,TRUE,TRUE,TRUE
51099,NYU,NYU_0051099,TRUE,TRUE,TRUE,TRUE
51100,NYU,NYU_0051100,TRUE,TRUE,TRUE,TRUE
51101,NYU,NYU_0051101,TRUE,TRUE,TRUE,TRUE
51102,NYU,NYU_0051102,TRUE,TRUE,TRUE,TRUE
51103,NYU,NYU_0051103,TRUE,TRUE,TRUE,TRUE
51104,NYU,NYU_0051104,TRUE,TRUE,TRUE,TRUE
51105,NYU,NYU_0051105,TRUE,TRUE,TRUE,TRUE
51106,NYU,NYU_0051106,TRUE,TRUE,TRUE,TRUE
51107,NYU,NYU_0051107,TRUE,TRUE,TRUE,TRUE
51108,NYU,NYU_0051108,TRUE,TRUE,TRUE,TRUE
51109,NYU,NYU_0051109,TRUE,TRUE,TRUE,TRUE
51110,NYU,NYU_0051110,TRUE,TRUE,TRUE,TRUE
51111,NYU,NYU_0051111,TRUE,TRUE,TRUE,TRUE
51112,NYU,NYU_0051112,TRUE,TRUE,TRUE,TRUE
51113,NYU,NYU_0051113,TRUE,TRUE,TRUE,TRUE
51114,NYU,NYU_0051114,TRUE,TRUE,TRUE,TRUE
51115,NYU,NYU_0051115,TRUE,TRUE,TRUE,TRUE
51116,NYU,NYU_0051116,TRUE,TRUE,TRUE,TRUE
51117,NYU,NYU_0051117,TRUE,TRUE,TRUE,TRUE
51118,NYU,NYU_0051118,TRUE,TRUE,TRUE,TRUE
51119,NYU,NYU_0051119,TRUE,TRUE,TRUE,TRUE
51120,NYU,NYU_0051120,TRUE,TRUE,TRUE,TRUE
51121,NYU,NYU_0051121,TRUE,TRUE,TRUE,TRUE
51122,NYU,NYU_0051122,TRUE,TRUE,TRUE,TRUE
51123,NYU,NYU_0051123,TRUE,TRUE,TRUE,TRUE
51124,NYU,NYU_0051124,TRUE,TRUE,TRUE,TRUE
51125,NYU,NYU_0051125,TRUE,TRUE,TRUE,TRUE
51126,NYU,NYU_0051126,TRUE,TRUE,TRUE,TRUE
51127,NYU,NYU_0051127,TRUE,TRUE,TRUE,FALSE
51128,NYU,NYU_0051128,TRUE,TRUE,TRUE,TRUE
51129,NYU,NYU_0051129,TRUE,TRUE,TRUE,TRUE
51130,NYU,NYU_0051130,TRUE,TRUE,TRUE,TRUE
51131,NYU,NYU_0051131,TRUE,TRUE,TRUE,TRUE
51132,TRINITY,Trinity_0051132,TRUE,TRUE,TRUE,TRUE
51133,TRINITY,Trinity_0051133,TRUE,TRUE,TRUE,TRUE
51134,TRINITY,Trinity_0051134,TRUE,TRUE,TRUE,TRUE
51135,TRINITY,Trinity_0051135,TRUE,TRUE,TRUE,TRUE
51136,TRINITY,Trinity_0051136,TRUE,TRUE,TRUE,TRUE
51137,TRINITY,Trinity_0051137,TRUE,TRUE,TRUE,TRUE
51138,TRINITY,Trinity_0051138,TRUE,TRUE,TRUE,TRUE
51139,TRINITY,Trinity_0051139,TRUE,TRUE,TRUE,TRUE
51140,TRINITY,Trinity_0051140,TRUE,TRUE,TRUE,TRUE
51141,TRINITY,Trinity_0051141,TRUE,TRUE,TRUE,TRUE
51142,TRINITY,Trinity_0051142,TRUE,TRUE,TRUE,TRUE
51146,NYU,NYU_0051146,TRUE,TRUE,TRUE,TRUE
51147,NYU,NYU_0051147,TRUE,TRUE,TRUE,TRUE
51148,NYU,NYU_0051148,TRUE,TRUE,TRUE,TRUE
51149,NYU,NYU_0051149,TRUE,TRUE,TRUE,TRUE
51150,NYU,NYU_0051150,TRUE,TRUE,TRUE,TRUE
51151,NYU,NYU_0051151,TRUE,TRUE,TRUE,TRUE
51152,NYU,NYU_0051152,TRUE,TRUE,TRUE,TRUE
51153,NYU,NYU_0051153,TRUE,TRUE,TRUE,TRUE
51154,NYU,NYU_0051154,TRUE,TRUE,TRUE,TRUE
51155,NYU,NYU_0051155,TRUE,TRUE,TRUE,TRUE
51156,NYU,NYU_0051156,TRUE,TRUE,TRUE,TRUE
51159,NYU,NYU_0051159,TRUE,TRUE,TRUE,TRUE
51160,STANFORD,Stanford_0051160,TRUE,TRUE,TRUE,FALSE
51161,STANFORD,Stanford_0051161,TRUE,TRUE,TRUE,FALSE
51162,STANFORD,Stanford_0051162,TRUE,TRUE,TRUE,FALSE
51163,STANFORD,Stanford_0051163,TRUE,TRUE,TRUE,FALSE
51164,STANFORD,Stanford_0051164,TRUE,TRUE,TRUE,FALSE
51165,STANFORD,Stanford_0051165,TRUE,TRUE,TRUE,FALSE
51166,STANFORD,Stanford_0051166,TRUE,TRUE,TRUE,FALSE
51167,STANFORD,Stanford_0051167,TRUE,TRUE,TRUE,FALSE
51168,STANFORD,Stanford_0051168,TRUE,TRUE,TRUE,FALSE
51169,STANFORD,Stanford_0051169,TRUE,TRUE,TRUE,FALSE
51170,STANFORD,Stanford_0051170,TRUE,TRUE,TRUE,FALSE
51171,STANFORD,Stanford_0051171,TRUE,TRUE,TRUE,FALSE
51172,STANFORD,Stanford_0051172,TRUE,TRUE,TRUE,FALSE
51173,STANFORD,Stanford_0051173,TRUE,TRUE,TRUE,FALSE
51174,STANFORD,Stanford_0051174,TRUE,TRUE,TRUE,FALSE
51175,STANFORD,Stanford_0051175,TRUE,TRUE,TRUE,FALSE
51176,STANFORD,Stanford_0051176,TRUE,TRUE,TRUE,FALSE
51177,STANFORD,Stanford_0051177,TRUE,TRUE,TRUE,FALSE
51178,STANFORD,Stanford_0051178,TRUE,TRUE,TRUE,FALSE
51179,STANFORD,Stanford_0051179,TRUE,TRUE,TRUE,FALSE
51180,STANFORD,Stanford_0051180,TRUE,TRUE,TRUE,FALSE
51181,STANFORD,Stanford_0051181,TRUE,TRUE,TRUE,FALSE
51182,STANFORD,Stanford_0051182,TRUE,TRUE,TRUE,FALSE
51183,STANFORD,Stanford_0051183,TRUE,TRUE,TRUE,FALSE
51184,STANFORD,Stanford_0051184,TRUE,TRUE,TRUE,FALSE
51185,STANFORD,Stanford_0051185,TRUE,TRUE,TRUE,FALSE
51186,STANFORD,Stanford_0051186,TRUE,TRUE,TRUE,FALSE
51187,STANFORD,Stanford_0051187,TRUE,TRUE,TRUE,FALSE
51188,STANFORD,Stanford_0051188,TRUE,TRUE,TRUE,FALSE
51189,STANFORD,Stanford_0051189,TRUE,TRUE,TRUE,FALSE
51190,STANFORD,Stanford_0051190,TRUE,TRUE,TRUE,FALSE
51191,STANFORD,Stanford_0051191,TRUE,TRUE,TRUE,FALSE
51192,STANFORD,Stanford_0051192,TRUE,TRUE,TRUE,FALSE
51193,STANFORD,Stanford_0051193,TRUE,TRUE,TRUE,FALSE
51194,STANFORD,Stanford_0051194,TRUE,TRUE,TRUE,FALSE
51195,STANFORD,Stanford_0051195,TRUE,TRUE,TRUE,FALSE
51196,STANFORD,Stanford_0051196,TRUE,TRUE,TRUE,FALSE
51197,STANFORD,Stanford_0051197,TRUE,TRUE,TRUE,FALSE
51198,STANFORD,Stanford_0051198,TRUE,TRUE,TRUE,FALSE
51199,STANFORD,Stanford_0051199,TRUE,TRUE,TRUE,FALSE
51201,UCLA_1,UCLA_1_0051201,TRUE,TRUE,TRUE,TRUE
51202,UCLA_1,UCLA_1_0051202,TRUE,TRUE,TRUE,TRUE
51203,UCLA_1,UCLA_1_0051203,TRUE,TRUE,TRUE,TRUE
51204,UCLA_1,UCLA_1_0051204,TRUE,TRUE,TRUE,TRUE
51205,UCLA_1,UCLA_1_0051205,TRUE,TRUE,TRUE,TRUE
51206,UCLA_1,UCLA_1_0051206,TRUE,TRUE,TRUE,TRUE
51207,UCLA_1,UCLA_1_0051207,TRUE,TRUE,TRUE,TRUE
51208,UCLA_1,UCLA_1_0051208,TRUE,TRUE,TRUE,TRUE
51209,UCLA_1,UCLA_1_0051209,TRUE,TRUE,TRUE,TRUE
51210,UCLA_1,UCLA_1_0051210,TRUE,TRUE,TRUE,TRUE
51211,UCLA_1,UCLA_1_0051211,TRUE,TRUE,TRUE,FALSE
51212,UCLA_1,UCLA_1_0051212,TRUE,TRUE,TRUE,TRUE
51213,UCLA_1,UCLA_1_0051213,TRUE,TRUE,TRUE,FALSE
51214,UCLA_1,UCLA_1_0051214,TRUE,TRUE,TRUE,TRUE
51215,UCLA_1,UCLA_1_0051215,TRUE,TRUE,TRUE,TRUE
51216,UCLA_1,UCLA_1_0051216,TRUE,TRUE,TRUE,TRUE
51217,UCLA_1,UCLA_1_0051217,TRUE,TRUE,TRUE,TRUE
51218,UCLA_1,UCLA_1_0051218,TRUE,TRUE,TRUE,TRUE
51219,UCLA_1,UCLA_1_0051219,TRUE,TRUE,TRUE,TRUE
51220,UCLA_1,UCLA_1_0051220,TRUE,TRUE,TRUE,TRUE
51221,UCLA_1,UCLA_1_0051221,TRUE,TRUE,TRUE,TRUE
51222,UCLA_1,UCLA_1_0051222,TRUE,TRUE,TRUE,TRUE
51223,UCLA_1,UCLA_1_0051223,TRUE,TRUE,TRUE,TRUE
51224,UCLA_1,UCLA_1_0051224,TRUE,TRUE,TRUE,TRUE
51225,UCLA_1,UCLA_1_0051225,TRUE,TRUE,TRUE,TRUE
51226,UCLA_1,UCLA_1_0051226,TRUE,TRUE,TRUE,TRUE
51227,UCLA_1,UCLA_1_0051227,TRUE,TRUE,TRUE,TRUE
51228,UCLA_1,UCLA_1_0051228,TRUE,TRUE,TRUE,TRUE
51229,UCLA_1,UCLA_1_0051229,TRUE,TRUE,TRUE,TRUE
51230,UCLA_1,UCLA_1_0051230,TRUE,TRUE,TRUE,TRUE
51231,UCLA_1,UCLA_1_0051231,TRUE,TRUE,TRUE,TRUE
51232,UCLA_1,UCLA_51232,TRUE,TRUE,FALSE,FALSE
51233,UCLA_1,UCLA_51233,TRUE,TRUE,FALSE,FALSE
51234,UCLA_1,UCLA_1_0051234,TRUE,TRUE,TRUE,TRUE
51235,UCLA_1,UCLA_1_0051235,TRUE,TRUE,TRUE,TRUE
51236,UCLA_1,UCLA_1_0051236,TRUE,TRUE,TRUE,TRUE
51237,UCLA_1,UCLA_1_0051237,TRUE,TRUE,TRUE,TRUE
51238,UCLA_1,UCLA_1_0051238,TRUE,TRUE,TRUE,FALSE
51239,UCLA_1,UCLA_1_0051239,TRUE,TRUE,TRUE,TRUE
51240,UCLA_1,UCLA_1_0051240,TRUE,TRUE,TRUE,TRUE
51241,UCLA_1,UCLA_1_0051241,TRUE,TRUE,TRUE,TRUE
51242,UCLA_1,UCLA_51242,TRUE,TRUE,FALSE,FALSE
51243,UCLA_1,UCLA_51243,TRUE,TRUE,FALSE,FALSE
51244,UCLA_1,UCLA_51244,TRUE,TRUE,FALSE,FALSE
51245,UCLA_1,UCLA_51245,TRUE,TRUE,FALSE,FALSE
51246,UCLA_1,UCLA_51246,TRUE,TRUE,FALSE,FALSE
51247,UCLA_1,UCLA_51247,TRUE,TRUE,FALSE,FALSE
51248,UCLA_1,UCLA_1_0051248,TRUE,TRUE,TRUE,TRUE
51249,UCLA_1,UCLA_1_0051249,TRUE,TRUE,TRUE,TRUE
51250,UCLA_1,UCLA_1_0051250,TRUE,TRUE,TRUE,TRUE
51251,UCLA_1,UCLA_1_0051251,TRUE,TRUE,TRUE,TRUE
51252,UCLA_1,UCLA_1_0051252,TRUE,TRUE,TRUE,TRUE
51253,UCLA_1,UCLA_1_0051253,TRUE,TRUE,TRUE,TRUE
51254,UCLA_1,UCLA_1_0051254,TRUE,TRUE,TRUE,TRUE
51255,UCLA_1,UCLA_1_0051255,TRUE,TRUE,TRUE,TRUE
51256,UCLA_1,UCLA_1_0051256,TRUE,TRUE,TRUE,TRUE
51257,UCLA_1,UCLA_1_0051257,TRUE,TRUE,TRUE,TRUE
51258,UCLA_1,UCLA_1_0051258,TRUE,TRUE,TRUE,TRUE
51259,UCLA_1,UCLA_1_0051259,TRUE,TRUE,TRUE,TRUE
51260,UCLA_1,UCLA_1_0051260,TRUE,TRUE,TRUE,TRUE
51261,UCLA_1,UCLA_1_0051261,TRUE,TRUE,TRUE,TRUE
51262,UCLA_1,UCLA_1_0051262,TRUE,TRUE,TRUE,TRUE
51263,UCLA_1,UCLA_1_0051263,TRUE,TRUE,TRUE,TRUE
51264,UCLA_1,UCLA_1_0051264,TRUE,TRUE,TRUE,TRUE
51265,UCLA_1,UCLA_1_0051265,TRUE,TRUE,TRUE,TRUE
51266,UCLA_1,UCLA_1_0051266,TRUE,TRUE,TRUE,TRUE
51267,UCLA_1,UCLA_1_0051267,TRUE,TRUE,TRUE,TRUE
51268,UCLA_1,UCLA_1_0051268,TRUE,TRUE,TRUE,TRUE
51269,UCLA_1,UCLA_1_0051269,TRUE,TRUE,TRUE,TRUE
51270,UCLA_1,UCLA_51270,TRUE,TRUE,FALSE,FALSE
51271,UCLA_1,UCLA_1_0051271,TRUE,TRUE,TRUE,TRUE
51272,UCLA_1,UCLA_1_0051272,TRUE,TRUE,TRUE,TRUE
51273,UCLA_1,UCLA_1_0051273,TRUE,TRUE,TRUE,TRUE
51274,UCLA_1,UCLA_1_0051274,TRUE,TRUE,TRUE,TRUE
51275,UCLA_1,UCLA_1_0051275,TRUE,TRUE,TRUE,TRUE
51276,UCLA_1,UCLA_1_0051276,TRUE,TRUE,TRUE,TRUE
51277,UCLA_1,UCLA_1_0051277,TRUE,TRUE,TRUE,TRUE
51278,UCLA_1,UCLA_1_0051278,TRUE,TRUE,TRUE,TRUE
51279,UCLA_1,UCLA_1_0051279,TRUE,TRUE,TRUE,TRUE
51280,UCLA_1,UCLA_1_0051280,TRUE,TRUE,TRUE,TRUE
51281,UCLA_1,UCLA_1_0051281,TRUE,TRUE,TRUE,TRUE
51282,UCLA_1,UCLA_1_0051282,TRUE,TRUE,TRUE,TRUE
51291,UCLA_2,UCLA_2_0051291,TRUE,TRUE,TRUE,TRUE
51292,UCLA_2,UCLA_2_0051292,TRUE,TRUE,TRUE,TRUE
51293,UCLA_2,UCLA_2_0051293,TRUE,TRUE,TRUE,TRUE
51294,UCLA_2,UCLA_2_0051294,TRUE,TRUE,TRUE,TRUE
51295,UCLA_2,UCLA_2_0051295,TRUE,TRUE,TRUE,TRUE
51296,UCLA_2,UCLA_2_0051296,TRUE,TRUE,TRUE,FALSE
51297,UCLA_2,UCLA_2_0051297,TRUE,TRUE,TRUE,FALSE
51298,UCLA_2,UCLA_2_0051298,TRUE,TRUE,TRUE,TRUE
51299,UCLA_2,UCLA_2_0051299,TRUE,TRUE,TRUE,TRUE
51300,UCLA_2,UCLA_2_0051300,TRUE,TRUE,TRUE,TRUE
51301,UCLA_2,UCLA_2_0051301,TRUE,TRUE,TRUE,TRUE
51302,UCLA_2,UCLA_2_0051302,TRUE,TRUE,TRUE,TRUE
51303,UCLA_2,UCLA_2_0051303,TRUE,TRUE,TRUE,TRUE
51304,UCLA_2,UCLA_2_0051304,TRUE,TRUE,TRUE,TRUE
51305,UCLA_2,UCLA_2_0051305,TRUE,TRUE,TRUE,TRUE
51306,UCLA_2,UCLA_2_0051306,TRUE,TRUE,TRUE,TRUE
51307,UCLA_2,UCLA_2_0051307,TRUE,TRUE,TRUE,TRUE
51308,UCLA_2,UCLA_2_0051308,TRUE,TRUE,TRUE,TRUE
51309,UCLA_2,UCLA_2_0051309,TRUE,TRUE,TRUE,TRUE
51310,UCLA_2,UCLA_51310,TRUE,TRUE,FALSE,FALSE
51311,UCLA_2,UCLA_2_0051311,TRUE,TRUE,TRUE,TRUE
51312,UCLA_2,UCLA_2_0051312,TRUE,TRUE,TRUE,FALSE
51313,UCLA_2,UCLA_2_0051313,TRUE,TRUE,TRUE,TRUE
51314,UCLA_2,UCLA_2_0051314,TRUE,TRUE,TRUE,FALSE
51315,UCLA_2,UCLA_2_0051315,TRUE,TRUE,TRUE,TRUE
51316,UCLA_2,UCLA_2_0051316,TRUE,TRUE,TRUE,FALSE
51317,UCLA_2,UCLA_2_0051317,TRUE,TRUE,TRUE,TRUE
51318,MAX_MUN,MaxMun_a_0051318,TRUE,TRUE,TRUE,TRUE
51319,MAX_MUN,MaxMun_a_0051319,TRUE,TRUE,TRUE,TRUE
51320,MAX_MUN,MaxMun_a_0051320,TRUE,TRUE,TRUE,TRUE
51321,MAX_MUN,MaxMun_a_0051321,TRUE,TRUE,TRUE,TRUE
51322,MAX_MUN,MaxMun_b_0051322,TRUE,TRUE,TRUE,TRUE
51323,MAX_MUN,MaxMun_b_0051323,TRUE,TRUE,TRUE,TRUE
51324,MAX_MUN,MaxMun_b_0051324,TRUE,TRUE,TRUE,TRUE
51325,MAX_MUN,MaxMun_b_0051325,TRUE,TRUE,TRUE,TRUE
51326,MAX_MUN,MaxMun_b_0051326,TRUE,TRUE,TRUE,TRUE
51327,MAX_MUN,MaxMun_b_0051327,TRUE,TRUE,TRUE,TRUE
51328,MAX_MUN,MaxMun_c_0051328,TRUE,TRUE,TRUE,TRUE
51329,MAX_MUN,MaxMun_d_0051329,TRUE,TRUE,TRUE,TRUE
51330,MAX_MUN,MaxMun_d_0051330,TRUE,TRUE,TRUE,TRUE
51331,MAX_MUN,MaxMun_d_0051331,TRUE,TRUE,TRUE,TRUE
51332,MAX_MUN,MaxMun_c_0051332,TRUE,TRUE,TRUE,TRUE
51333,MAX_MUN,MaxMun_c_0051333,TRUE,TRUE,TRUE,TRUE
51334,MAX_MUN,MaxMun_c_0051334,TRUE,TRUE,TRUE,TRUE
51335,MAX_MUN,MaxMun_c_0051335,TRUE,TRUE,TRUE,TRUE
51336,MAX_MUN,MaxMun_c_0051336,TRUE,TRUE,TRUE,TRUE
51338,MAX_MUN,MaxMun_c_0051338,TRUE,TRUE,TRUE,TRUE
51339,MAX_MUN,MaxMun_c_0051339,TRUE,TRUE,TRUE,TRUE
51340,MAX_MUN,MaxMun_c_0051340,TRUE,TRUE,TRUE,TRUE
51341,MAX_MUN,MaxMun_c_0051341,TRUE,TRUE,TRUE,TRUE
51342,MAX_MUN,MaxMun_c_0051342,TRUE,TRUE,TRUE,TRUE
51343,MAX_MUN,MaxMun_c_0051343,TRUE,TRUE,TRUE,TRUE
51344,MAX_MUN,MaxMun_c_0051344,TRUE,TRUE,TRUE,TRUE
51345,MAX_MUN,MaxMun_c_0051345,TRUE,TRUE,TRUE,TRUE
51346,MAX_MUN,MaxMun_c_0051346,TRUE,TRUE,TRUE,TRUE
51347,MAX_MUN,MaxMun_c_0051347,TRUE,TRUE,TRUE,TRUE
51348,MAX_MUN,MaxMun_c_0051348,TRUE,TRUE,TRUE,FALSE
51349,MAX_MUN,MaxMun_d_0051349,TRUE,TRUE,TRUE,TRUE
51350,MAX_MUN,MaxMun_d_0051350,TRUE,TRUE,TRUE,TRUE
51351,MAX_MUN,MaxMun_d_0051351,TRUE,TRUE,TRUE,TRUE
51352,MAX_MUN,MaxMun_d_0051352,TRUE,TRUE,TRUE,FALSE
51353,MAX_MUN,MaxMun_d_0051353,TRUE,TRUE,TRUE,FALSE
51354,MAX_MUN,MaxMun_d_0051354,TRUE,TRUE,TRUE,TRUE
51355,MAX_MUN,MaxMun_d_0051355,TRUE,TRUE,TRUE,TRUE
51356,MAX_MUN,MaxMun_d_0051356,TRUE,TRUE,TRUE,TRUE
51357,MAX_MUN,MaxMun_d_0051357,TRUE,TRUE,TRUE,TRUE
51358,MAX_MUN,MaxMun_d_0051358,TRUE,TRUE,TRUE,FALSE
51359,MAX_MUN,MaxMun_d_0051359,TRUE,TRUE,TRUE,TRUE
51360,MAX_MUN,MaxMun_d_0051360,TRUE,TRUE,TRUE,TRUE
51361,MAX_MUN,MaxMun_d_0051361,TRUE,TRUE,TRUE,TRUE
51362,MAX_MUN,MaxMun_a_0051362,TRUE,TRUE,TRUE,TRUE
51363,MAX_MUN,MaxMun_a_0051363,TRUE,TRUE,TRUE,TRUE
51364,MAX_MUN,MaxMun_a_0051364,TRUE,TRUE,TRUE,TRUE
51365,MAX_MUN,MaxMun_a_0051365,TRUE,TRUE,TRUE,TRUE
51366,MAX_MUN,MaxMun_a_0051366,TRUE,TRUE,TRUE,TRUE
51367,MAX_MUN,MaxMun_a_0051367,TRUE,TRUE,TRUE,TRUE
51368,MAX_MUN,MaxMun_a_0051368,TRUE,TRUE,TRUE,TRUE
51369,MAX_MUN,MaxMun_a_0051369,TRUE,TRUE,TRUE,TRUE
51370,MAX_MUN,MaxMun_a_0051370,TRUE,TRUE,TRUE,TRUE
51371,MAX_MUN,MaxMun_a_0051371,TRUE,TRUE,TRUE,TRUE
51372,MAX_MUN,MaxMun_a_0051372,TRUE,TRUE,TRUE,TRUE
51373,MAX_MUN,MaxMun_a_0051373,TRUE,TRUE,TRUE,TRUE
51456,CALTECH,Caltech_0051456,TRUE,TRUE,TRUE,TRUE
51457,CALTECH,Caltech_0051457,TRUE,TRUE,TRUE,TRUE
51458,CALTECH,Caltech_0051458,TRUE,TRUE,TRUE,TRUE
51459,CALTECH,Caltech_0051459,TRUE,TRUE,TRUE,TRUE
51460,CALTECH,Caltech_0051460,TRUE,TRUE,TRUE,TRUE
51461,CALTECH,Caltech_0051461,TRUE,TRUE,TRUE,TRUE
51462,CALTECH,Caltech_0051462,TRUE,TRUE,TRUE,TRUE
51463,CALTECH,Caltech_0051463,TRUE,TRUE,TRUE,TRUE
51464,CALTECH,Caltech_0051464,TRUE,TRUE,TRUE,TRUE
51465,CALTECH,Caltech_0051465,TRUE,TRUE,TRUE,TRUE
51466,CALTECH,Caltech_0051466,TRUE,TRUE,TRUE,TRUE
51467,CALTECH,Caltech_0051467,TRUE,TRUE,TRUE,TRUE
51468,CALTECH,Caltech_0051468,TRUE,TRUE,TRUE,TRUE
51469,CALTECH,Caltech_0051469,TRUE,TRUE,TRUE,TRUE
51470,CALTECH,Caltech_0051470,TRUE,TRUE,TRUE,TRUE
51471,CALTECH,Caltech_0051471,TRUE,TRUE,TRUE,TRUE
51472,CALTECH,Caltech_0051472,TRUE,TRUE,TRUE,TRUE
51473,CALTECH,Caltech_0051473,TRUE,TRUE,TRUE,TRUE
51474,CALTECH,Caltech_0051474,TRUE,TRUE,TRUE,TRUE
51475,CALTECH,Caltech_0051475,TRUE,TRUE,TRUE,TRUE
51476,CALTECH,Caltech_0051476,TRUE,TRUE,TRUE,TRUE
51477,CALTECH,Caltech_0051477,TRUE,TRUE,TRUE,TRUE
51478,CALTECH,Caltech_0051478,TRUE,TRUE,TRUE,TRUE
51479,CALTECH,Caltech_0051479,TRUE,TRUE,TRUE,TRUE
51480,CALTECH,Caltech_0051480,TRUE,TRUE,TRUE,TRUE
51481,CALTECH,Caltech_0051481,TRUE,TRUE,TRUE,TRUE
51482,CALTECH,Caltech_0051482,TRUE,TRUE,TRUE,TRUE
51483,CALTECH,Caltech_0051483,TRUE,TRUE,TRUE,TRUE
51484,CALTECH,Caltech_0051484,TRUE,TRUE,TRUE,TRUE
51485,CALTECH,Caltech_0051485,TRUE,TRUE,TRUE,TRUE
51486,CALTECH,Caltech_0051486,TRUE,TRUE,TRUE,TRUE
51487,CALTECH,Caltech_0051487,TRUE,TRUE,TRUE,TRUE
51488,CALTECH,Caltech_0051488,TRUE,TRUE,TRUE,TRUE
51489,CALTECH,Caltech_0051489,TRUE,TRUE,TRUE,TRUE
51490,CALTECH,Caltech_0051490,TRUE,TRUE,TRUE,TRUE
51491,CALTECH,Caltech_0051491,TRUE,TRUE,TRUE,TRUE
51492,CALTECH,Caltech_0051492,TRUE,TRUE,TRUE,TRUE
51493,CALTECH,Caltech_0051493,TRUE,TRUE,TRUE,TRUE
51556,SBL,SBL_0051556,TRUE,TRUE,TRUE,TRUE
51557,SBL,SBL_0051557,TRUE,TRUE,TRUE,TRUE
51558,SBL,SBL_0051558,TRUE,TRUE,TRUE,TRUE
51559,SBL,SBL_0051559,TRUE,TRUE,TRUE,TRUE
51560,SBL,SBL_0051560,TRUE,TRUE,TRUE,TRUE
51561,SBL,SBL_0051561,TRUE,TRUE,TRUE,TRUE
51562,SBL,SBL_0051562,TRUE,TRUE,TRUE,TRUE
51563,SBL,SBL_0051563,TRUE,TRUE,TRUE,TRUE
51564,SBL,SBL_0051564,TRUE,TRUE,TRUE,TRUE
51565,SBL,SBL_0051565,TRUE,TRUE,TRUE,TRUE
51566,SBL,SBL_0051566,TRUE,TRUE,TRUE,TRUE
51567,SBL,SBL_0051567,TRUE,TRUE,TRUE,TRUE
51568,SBL,SBL_0051568,TRUE,TRUE,TRUE,TRUE
51569,SBL,SBL_0051569,TRUE,TRUE,TRUE,TRUE
51570,SBL,SBL_0051570,TRUE,TRUE,TRUE,TRUE
51571,SBL,SBL_0051571,TRUE,TRUE,TRUE,TRUE
51572,SBL,SBL_0051572,TRUE,TRUE,TRUE,TRUE
51573,SBL,SBL_0051573,TRUE,TRUE,TRUE,TRUE
51574,SBL,SBL_0051574,TRUE,TRUE,TRUE,TRUE
51575,SBL,SBL_0051575,TRUE,TRUE,TRUE,TRUE
51576,SBL,SBL_0051576,TRUE,TRUE,TRUE,TRUE
51577,SBL,SBL_0051577,TRUE,TRUE,TRUE,TRUE
51578,SBL,SBL_0051578,TRUE,TRUE,TRUE,TRUE
51579,SBL,SBL_0051579,TRUE,TRUE,TRUE,TRUE
51580,SBL,SBL_0051580,TRUE,TRUE,TRUE,TRUE
51581,SBL,SBL_0051581,TRUE,TRUE,TRUE,TRUE
51582,SBL,SBL_0051582,TRUE,TRUE,TRUE,TRUE
51583,SBL,SBL_0051583,TRUE,TRUE,TRUE,TRUE
51584,SBL,SBL_0051584,TRUE,TRUE,TRUE,TRUE
51585,SBL,SBL_0051585,TRUE,TRUE,TRUE,TRUE
51606,MAX_MUN,MaxMun_a_0051606,TRUE,TRUE,TRUE,TRUE
51607,MAX_MUN,MaxMun_a_0051607,TRUE,TRUE,TRUE,TRUE
