"ANTS_roi","FS51_roi","r_value","p_value"
"L.infP","R.transT",0.222251261877766,8.67177399558149e-14
"L.infP","R.preCN",0.376866838627759,1.76241927006066e-38
"L.infP","L.preCEN",0.166190027555607,2.91018788200972e-08
"L.infP","L.infP",0.446579961347113,4.43306475563358e-55
"L.infP","R.infP",0.347969940278875,1.08720929594548e-32
"L.infP","R.INS",0.0773092555382998,0.01028341879416
"L.infP","R.caumidF",0.210780873698016,1.59958968103448e-12
"L.infP","R.paraCEN",0.326660857335795,8.61160726446483e-29
"L.infP","L.infT",0.193194213291685,1.01870509997091e-10
"L.infP","R.supF",0.258289563442686,3.06984314771191e-18
"L.infP","L.paraH",0.0667963467054158,0.026667615330505
"L.infP","L.midT",0.123462254965387,3.99598168971024e-05
"L.infP","R.paraH",0.0344294211025008,0.253680897307896
"L.infP","L.isthCG",0.209478046391724,2.20444846827568e-12
"L.infP","L.parsTRI",0.27132593162206,4.94592384036731e-20
"L.infP","R.infT",0.0697665628163853,0.0206053575722807
"L.infP","R.latorbF",0.26405741192271,5.08312391902101e-19
"L.infP","L.rosmidF",0.333482846027728,5.2491949807984e-30
"L.infP","L.supF",0.238498453493079,1.05124706707186e-15
"L.infP","R.cauantCG",0.150931744899371,4.87230672191794e-07
"L.infP","L.LG",0.373866028940281,7.50472301127779e-38
"L.infP","R.isthCG",0.246158613139863,1.16708377168122e-16
"L.infP","L.medorbF",0.256031389417426,6.13235888877909e-18
"L.infP","R.SM",0.222341260139128,8.47018524466091e-14
"L.infP","L.supT",0.101724466348147,0.000724094297202066
"L.infP","R.midT",0.0599770063517523,0.0466298406836235
"L.infP","L.postCEN",0.365057795639787,4.83491354417319e-36
"L.infP","R.latO",0.32729227597213,6.66686898227363e-29
"L.infP","R.parOP",0.163845572069489,4.56620668567612e-08
"L.infP","L.paraCEN",0.387702593116998,8.286352634608e-41
"L.infP","R.parsTRI",0.259375357725341,2.19569618512107e-18
"L.infP","R.medorbF",0.287564452000374,2.08971287181776e-22
"L.infP","R.CN",0.351092037894485,2.74882050828782e-33
"L.infP","L.INS",0.13249673130193,1.02950092703617e-05
"R.infP","L.cauantCG",0.0890043733987688,0.00311863581871006
"R.infP","L.parsORB",0.263398202339693,6.2570540987665e-19
"R.infP","R.parsORB",0.189717715453046,2.21490343156927e-10
"R.infP","L.preCN",0.403955749638122,1.81656241477555e-44
"R.infP","R.ENT",0.0115757314568687,0.70121964218728
"R.infP","L.CN",0.383811073615287,5.81373893362071e-40
"R.infP","R.periCAL",0.286937890326918,2.59802006168357e-22
"R.infP","L.rosantCG",0.126076255846417,2.72419981872795e-05
"R.infP","L.caumidF",0.269485546353026,8.98245680758892e-20
"R.infP","R.rosantCG",0.0402430208284168,0.182092364983303
"R.infP","L.latO",0.421910605493259,9.41668471067987e-49
"R.infP","L.FUS",0.229906503797218,1.13067040432254e-14
"R.infP","R.LG",0.331574306728279,1.15641429811282e-29
"R.infP","R.postCEN",0.274363782087296,1.82850414138493e-20
"R.infP","L.periCAL",0.36330724778169,1.08957568529442e-35
"R.infP","L.SM",0.313788871296782,1.39478822749273e-26
"R.infP","L.parOP",0.266101516861003,2.65887414756769e-19
"R.infP","L.supP",0.451443219787783,2.17071055762236e-56
"R.infP","R.posCG",0.13025727647322,1.45308310159736e-05
"R.infP","L.ENT",0.00448220239393847,0.88190304962129
"R.infP","R.FUS",0.177729502322328,2.88634041852456e-09
"R.infP","R.supP",0.385567939952357,2.42042800673579e-40
"R.infP","R.supT",0.134396887674872,7.65130431914601e-06
"R.infP","R.rosmidF",0.193041429989791,1.05439921529605e-10
"R.infP","R.preCEN",0.133982848798468,8.16525279717522e-06
"R.infP","L.latorbF",0.260089397111397,1.75989760990148e-18
"R.infP","L.transT",0.262871630719454,7.38363327342401e-19
"R.infP","L.posCG",0.194408702779701,7.73965760237011e-11
"R.infP","R.transT",0.237351592792468,1.45139975385781e-15
"R.infP","R.preCN",0.334446740745828,3.51502761647978e-30
"R.infP","L.preCEN",0.221071885955359,1.17912958130187e-13
"R.infP","L.infP",0.423005989117496,5.05747306931585e-49
"R.infP","R.infP",0.398069164736034,4.05660636269007e-43
"R.infP","R.INS",0.0958349993419148,0.00145430845902134
"R.infP","R.caumidF",0.161403623530893,7.25071018583436e-08
"R.infP","R.paraCEN",0.265583103822047,3.13548356675743e-19
"R.infP","L.infT",0.258734677223991,2.6762952408851e-18
"R.infP","R.supF",0.162082188226753,6.38082122664237e-08
"R.infP","L.paraH",0.0957219493330849,0.00147337623924125
"R.infP","L.midT",0.175616170723612,4.45884443087059e-09
"R.infP","R.paraH",0.103494181734867,0.000582978674802963
"R.infP","L.isthCG",0.186599700389762,4.39052653023493e-10
"R.infP","L.parsTRI",0.269186190819816,9.8937026591493e-20
"R.infP","R.infT",0.191073881595842,1.63879498748564e-10
"R.infP","R.latorbF",0.253956679501189,1.15115404470493e-17
"R.infP","L.rosmidF",0.333619724678388,4.95904707016447e-30
"R.infP","L.supF",0.258691078501288,2.71253366918368e-18
"R.infP","R.cauantCG",0.0951910052394621,0.00156604446848407
"R.infP","L.LG",0.403185573339842,2.73705997617842e-44
"R.infP","R.isthCG",0.174167307553526,5.98949946825482e-09
"R.infP","L.medorbF",0.260256154979115,1.6711098412801e-18
"R.infP","R.SM",0.281176423396303,1.87480692289486e-21
"R.infP","L.supT",0.165984440396876,3.02821974906095e-08
"R.infP","R.midT",0.153680339583943,2.99134251498501e-07
"R.infP","L.postCEN",0.353639787359248,8.84758292467448e-34
"R.infP","R.latO",0.395501596020689,1.54188640626919e-42
"R.infP","R.parOP",0.132684327091093,9.99952949788801e-06
"R.infP","L.paraCEN",0.360783114853086,3.48508253396592e-35
"R.infP","R.parsTRI",0.202187914482539,1.27636779395556e-11
"R.infP","R.medorbF",0.168290946074212,1.93307373856576e-08
"R.infP","R.CN",0.337031220451254,1.19089503488201e-30
"R.infP","L.INS",0.15743131834332,1.51588416909194e-07
"R.INS","L.cauantCG",0.105880004397901,0.000432942237803334
"R.INS","L.parsORB",0.117350597539818,9.5040325810387e-05
"R.INS","R.parsORB",0.165266326202507,3.47801194744681e-08
"R.INS","L.preCN",0.0906710433296066,0.00260069973264705
"R.INS","R.ENT",0.392838898205231,6.0819826533788e-42
"R.INS","L.CN",-0.0181642254589194,0.547122209759261
"R.INS","R.periCAL",-0.0276548746367785,0.359269346485576
"R.INS","L.rosantCG",0.298880204180514,3.72359352214669e-24
"R.INS","L.caumidF",0.00431302962592591,0.88632957755952
"R.INS","R.rosantCG",0.30685458104523,1.95236336352013e-25
"R.INS","L.latO",0.0242073474166731,0.422300265851679
"R.INS","L.FUS",0.415816956730333,2.86831108943843e-47
"R.INS","R.LG",0.0941719772516854,0.00175907395248611
"R.INS","R.postCEN",0.121418668724292,5.36320098401699e-05
"R.INS","L.periCAL",-0.124370769324061,3.50079295943516e-05
"R.INS","L.SM",0.122977453832932,4.28669095150965e-05
"R.INS","L.parOP",0.159414622562248,1.05133524734446e-07
"R.INS","L.supP",0.0388460825624868,0.197750738875356
"R.INS","R.posCG",0.121997910647947,4.93630821597651e-05
"R.INS","L.ENT",0.388387753931596,5.86423479016876e-41
"R.INS","R.FUS",0.411903933379917,2.47966394351286e-46
"R.INS","R.supP",0.0701819344374014,0.0198613895933615
"R.INS","R.supT",0.412038140220502,2.30393138349954e-46
"R.INS","R.rosmidF",0.016778276794968,0.578120539236416
"R.INS","R.preCEN",0.148095186144573,7.98836464103756e-07
"R.INS","L.latorbF",0.221174981716067,1.14795772874733e-13
"R.INS","L.transT",0.27194218488188,4.04598509768619e-20
"R.INS","L.posCG",0.066845042739925,0.0265569934457441
"R.INS","R.transT",0.244413275881703,1.93872696651586e-16
"R.INS","R.preCN",0.0898178897477981,0.00285511264036443
"R.INS","L.preCEN",0.0962662780190073,0.00138363322833235
"R.INS","L.infP",0.135894496347567,6.03831402837338e-06
"R.INS","R.infP",0.164041770278671,4.39835219581901e-08
"R.INS","R.INS",0.477755894324815,7.39623352167115e-64
"R.INS","R.caumidF",0.0858977703699573,0.00434127448216608
"R.INS","R.paraCEN",0.0915285431548847,0.00236600955209467
"R.INS","L.infT",0.343078698309879,9.08607442553401e-32
"R.INS","R.supF",0.0653824130339095,0.0300574963747156
"R.INS","L.paraH",0.35591786382683,3.18256457692524e-34
"R.INS","L.midT",0.230955912183351,8.50221992920839e-15
"R.INS","R.paraH",0.411107149338991,3.833731408171e-46
"R.INS","L.isthCG",0.106758488321695,0.000387418476734175
"R.INS","L.parsTRI",0.0472537931466979,0.117105909607491
"R.INS","R.infT",0.387464923644543,9.34039475789888e-41
"R.INS","R.latorbF",0.252963430193256,1.55308931445284e-17
"R.INS","L.rosmidF",-0.0410849456443685,0.173109733424113
"R.INS","L.supF",0.0428716259485232,0.155149709792339
"R.INS","R.cauantCG",0.121916527612952,4.9942809451632e-05
"R.INS","L.LG",0.0606131185019125,0.0443478867440325
"R.INS","R.isthCG",0.106450591386329,0.000402839638930204
"R.INS","L.medorbF",0.171689455965924,9.86507783500891e-09
"R.INS","R.SM",0.208056273448458,3.12082840995697e-12
"R.INS","L.supT",0.37668305428503,1.92679947285436e-38
"R.INS","R.midT",0.308631554335775,9.99511133015958e-26
"R.INS","L.postCEN",0.0480114079604454,0.111341907869281
"R.INS","R.latO",0.0728701156247594,0.0155891127767124
"R.INS","R.parOP",0.255424995416942,7.37604832213619e-18
"R.INS","L.paraCEN",0.0321608734470413,0.286331503452789
"R.INS","R.parsTRI",0.14493834270588,1.37010999913812e-06
"R.INS","R.medorbF",0.148501710454081,7.44609962033675e-07
"R.INS","R.CN",0.0538312321205098,0.0741872152330612
"R.INS","L.INS",0.465853993407007,2.12662418489085e-60
"R.caumidF","L.cauantCG",0.0816682298598097,0.00670176232767103
"R.caumidF","L.parsORB",0.293920523274045,2.22489847013083e-23
"R.caumidF","R.parsORB",0.281463078154702,1.70108644550299e-21
"R.caumidF","L.preCN",0.126342049728839,2.61901133146141e-05
"R.caumidF","R.ENT",0.148322254469066,7.68096235573354e-07
"R.caumidF","L.CN",-0.00256741675776915,0.932186940469752
"R.caumidF","R.periCAL",-0.0140251247840603,0.642027140990169
"R.caumidF","L.rosantCG",0.137312604547842,4.81447795065729e-06
"R.caumidF","L.caumidF",0.427681811012271,3.46959568780335e-50
"R.caumidF","R.rosantCG",0.0581041530348561,0.0539284331457119
"R.caumidF","L.latO",0.0180315480749034,0.550053792002874
"R.caumidF","L.FUS",0.117062956864738,9.88962537393127e-05
"R.caumidF","R.LG",0.0372358821738563,0.216994159732643
"R.caumidF","R.postCEN",0.204298656982867,7.72802571114628e-12
"R.caumidF","L.periCAL",-0.0289221973882845,0.337665990922872
"R.caumidF","L.SM",0.271160666281307,5.21915874031502e-20
"R.caumidF","L.parOP",0.308993750982703,8.71514259329958e-26
"R.caumidF","L.supP",0.183768110530853,8.09106244251501e-10
"R.caumidF","R.posCG",0.0483873925068673,0.108565621914879
"R.caumidF","L.ENT",0.15502851159658,2.34732396346744e-07
"R.caumidF","R.FUS",0.123144167749699,4.18453234724978e-05
"R.caumidF","R.supP",0.209823320215178,2.02522750836674e-12
"R.caumidF","R.supT",0.198725150870527,2.87306029898243e-11
"R.caumidF","R.rosmidF",0.285004619922823,5.06865106125043e-22
"R.caumidF","R.preCEN",0.29948592656106,2.98607941691184e-24
"R.caumidF","L.latorbF",0.206082825781983,5.03531776452273e-12
"R.caumidF","L.transT",0.13775014375578,4.48747316633643e-06
"R.caumidF","L.posCG",0.0211304454384678,0.4836664017894
"R.caumidF","R.transT",0.176991014180139,3.362084653834e-09
"R.caumidF","R.preCN",0.156111757850219,1.9289223688925e-07
"R.caumidF","L.preCEN",0.334252598832833,3.81116504881778e-30
"R.caumidF","L.infP",0.194394456517115,7.76472296855099e-11
"R.caumidF","R.infP",0.234967755825593,2.82232596070323e-15
"R.caumidF","R.INS",0.0549391521788433,0.0684156648830707
"R.caumidF","R.caumidF",0.378971459380695,6.32181576344921e-39
"R.caumidF","R.paraCEN",0.244212743965641,2.05461736364487e-16
"R.caumidF","L.infT",0.17564644380158,4.43131758008868e-09
"R.caumidF","R.supF",0.347869093550123,1.1362920043095e-32
"R.caumidF","L.paraH",0.0593066605432867,0.0491405951115551
"R.caumidF","L.midT",0.171106117285763,1.10831619923534e-08
"R.caumidF","R.paraH",0.115236607226555,0.000127037501390647
"R.caumidF","L.isthCG",-0.02733945619957,0.364778046901795
"R.caumidF","L.parsTRI",0.305795905635883,2.90299703036863e-25
"R.caumidF","R.infT",0.163242610472293,5.12179200605374e-08
"R.caumidF","R.latorbF",0.245814560490061,1.29029252138163e-16
"R.caumidF","L.rosmidF",0.350695974378379,3.2754846220533e-33
"R.caumidF","L.supF",0.414991951798397,4.530695767465e-47
"R.caumidF","R.cauantCG",0.0599118877149866,0.0468689152911713
"R.caumidF","L.LG",0.0107082198302236,0.722649947392918
"R.caumidF","R.isthCG",0.0156259818607637,0.604504765893838
"R.caumidF","L.medorbF",0.150645223301768,5.12394771917276e-07
"R.caumidF","R.SM",0.322437801995144,4.69711739175834e-28
"R.caumidF","L.supT",0.188769921339954,2.73035754811477e-10
"R.caumidF","R.midT",0.184874399977911,6.37932635412843e-10
"R.caumidF","L.postCEN",0.194691842355384,7.25757127865769e-11
"R.caumidF","R.latO",0.0577168030425665,0.0555511424767196
"R.caumidF","R.parOP",0.25992228347542,1.85353838232134e-18
"R.caumidF","L.paraCEN",0.211770530106964,1.25196018504233e-12
"R.caumidF","R.parsTRI",0.295302738145028,1.35668778789336e-23
"R.caumidF","R.medorbF",0.0946043454913344,0.00167464926353871
"R.caumidF","R.CN",0.0355608217178857,0.23840312916199
"R.caumidF","L.INS",0.0878104842052323,0.00354559291332624
"R.paraCEN","L.cauantCG",0.275343626452058,1.32293403910592e-20
"R.paraCEN","L.parsORB",0.285409331253552,4.40878802766592e-22
"R.paraCEN","R.parsORB",0.242987832124283,2.92586723755118e-16
"R.paraCEN","L.preCN",0.481994964993048,4.01611213666498e-65
"R.paraCEN","R.ENT",0.196308011062936,5.01830596533453e-11
"R.paraCEN","L.CN",0.264703941188215,4.14362753247227e-19
"R.paraCEN","R.periCAL",0.156767983166521,1.7115161120473e-07
"R.paraCEN","L.rosantCG",0.328274783396932,4.47123283988949e-29
"R.paraCEN","L.caumidF",0.353944837620234,7.71923238222966e-34
"R.paraCEN","R.rosantCG",0.275492404569099,1.2593490252793e-20
"R.paraCEN","L.latO",0.293045795606469,3.03847536560212e-23
"R.paraCEN","L.FUS",0.384190711611395,4.81301031403388e-40
"R.paraCEN","R.LG",0.269821293266699,8.05874097463132e-20
"R.paraCEN","R.postCEN",0.352327201049783,1.58865767515901e-33
"R.paraCEN","L.periCAL",0.116880742411458,0.000101414710526312
"R.paraCEN","L.SM",0.430952253020299,5.19316064519143e-51
"R.paraCEN","L.parOP",0.393355981462215,4.66372797592378e-42
"R.paraCEN","L.supP",0.427104769867445,4.84035713994656e-50
"R.paraCEN","R.posCG",0.345262469203768,3.53779732582856e-32
"R.paraCEN","L.ENT",0.211925747833958,1.20462570315952e-12
"R.paraCEN","R.FUS",0.358511990082381,9.83305967508674e-35
"R.paraCEN","R.supP",0.391400800430866,1.26960693022131e-41
"R.paraCEN","R.supT",0.335395422270531,2.36541117200133e-30
"R.paraCEN","R.rosmidF",0.269666786956726,8.47155459317414e-20
"R.paraCEN","R.preCEN",0.418113137590416,7.98213932588413e-48
"R.paraCEN","L.latorbF",0.346600874157775,1.9772158681967e-32
"R.paraCEN","L.transT",0.353350582147661,1.00678691103239e-33
"R.paraCEN","L.posCG",0.340470400312741,2.77584508406835e-31
"R.paraCEN","R.transT",0.32293276195339,3.85554107647505e-28
"R.paraCEN","R.preCN",0.454477757923787,3.22343118107327e-57
"R.paraCEN","L.preCEN",0.474817577946304,5.44019465857525e-63
"R.paraCEN","L.infP",0.444668205797831,1.43192248801241e-54
"R.paraCEN","R.infP",0.392376241320163,7.70984806519947e-42
"R.paraCEN","R.INS",0.330074738499614,2.1425470151918e-29
"R.paraCEN","R.caumidF",0.347476934628775,1.34894870993272e-32
"R.paraCEN","R.paraCEN",0.547216638923775,5.15723302405762e-87
"R.paraCEN","L.infT",0.333282314440381,5.70490360096623e-30
"R.paraCEN","R.supF",0.397692128250244,4.93898451430612e-43
"R.paraCEN","L.paraH",0.261169952203663,1.25753355896583e-18
"R.paraCEN","L.midT",0.28757674874795,2.08079116410819e-22
"R.paraCEN","R.paraH",0.326530669444257,9.07760691525165e-29
"R.paraCEN","L.isthCG",0.304311538219201,5.04915045271067e-25
"R.paraCEN","L.parsTRI",0.318831967407146,1.95743810293473e-27
"R.paraCEN","R.infT",0.278994139455718,3.91590229224664e-21
"R.paraCEN","R.latorbF",0.2987313765392,3.9307968524103e-24
"R.paraCEN","L.rosmidF",0.302617680579545,9.4584776976097e-25
"R.paraCEN","L.supF",0.416569582715635,1.88808415625246e-47
"R.paraCEN","R.cauantCG",0.250767928072427,2.99698822309192e-17
"R.paraCEN","L.LG",0.288115766982804,1.72460086008301e-22
"R.paraCEN","R.isthCG",0.317728342295933,3.01800429367568e-27
"R.paraCEN","L.medorbF",0.249050236876102,4.99024305576123e-17
"R.paraCEN","R.SM",0.399861101249461,1.58640444525793e-43
"R.paraCEN","L.supT",0.342386617998377,1.22326675562367e-31
"R.paraCEN","R.midT",0.270464530512804,6.54322424748679e-20
"R.paraCEN","L.postCEN",0.393656382786549,3.99620681962773e-42
"R.paraCEN","R.latO",0.26517439244184,3.56983016356104e-19
"R.paraCEN","R.parOP",0.367028242131135,1.92559577539085e-36
"R.paraCEN","L.paraCEN",0.506249673449398,1.02928860115669e-72
"R.paraCEN","R.parsTRI",0.289079990351292,1.23135646244442e-22
"R.paraCEN","R.medorbF",0.221065292585861,1.18115116143783e-13
"R.paraCEN","R.CN",0.273373866632578,2.53231957203274e-20
"R.paraCEN","L.INS",0.350583636356472,3.44230036648823e-33
"L.infT","L.cauantCG",-0.0335397954350813,0.266162504315972
"L.infT","L.parsORB",-0.0341322576859135,0.25780407515341
"L.infT","R.parsORB",-0.0440418761981229,0.144175715481157
"L.infT","L.preCN",-0.0504789174473924,0.0941066581538013
"L.infT","R.ENT",0.152336471109114,3.80122413500516e-07
"L.infT","L.CN",-0.0136668402713542,0.65055606265723
"L.infT","R.periCAL",-0.0234903114189114,0.436179083706038
"L.infT","L.rosantCG",0.100831720915787,0.000806741879483294
"L.infT","L.caumidF",-0.114127831766811,0.000147633722461009
"L.infT","R.rosantCG",0.055266630223235,0.0667820805283089
"L.infT","L.latO",0.0554803145035535,0.0657335368172625
"L.infT","L.FUS",0.210210174132288,1.84135224485522e-12
"L.infT","R.LG",0.0108960142561077,0.71799167575388
"L.infT","R.postCEN",0.0285960433954646,0.343144473266099
"L.infT","L.periCAL",-0.0571934363346902,0.0578080054823929
"L.infT","L.SM",-0.0136281135599817,0.651480716126768
"L.infT","L.parOP",-0.0386165208980736,0.200415320213835
"L.infT","L.supP",-0.0151290795932111,0.616046512245374
"L.infT","R.posCG",-0.0857523050037257,0.00440794975426786
"L.infT","L.ENT",0.184099504630565,7.53613694241313e-10
"L.infT","R.FUS",0.139690385873156,3.2765498371642e-06
"L.infT","R.supP",0.00016631556666745,0.995601842089683
"L.infT","R.supT",0.0999335021030385,0.000898647516465146
"L.infT","R.rosmidF",-0.150646748100787,5.12257599834509e-07
"L.infT","R.preCEN",-0.0907259383362347,0.00258506113652757
"L.infT","L.latorbF",-0.0502304305350203,0.0957392355988666
"L.infT","L.transT",0.0726697357387874,0.0158771254095167
"L.infT","L.posCG",-0.0826734443831779,0.0060548195506456
"L.infT","R.transT",0.0426467987636103,0.157328718881071
"L.infT","R.preCN",-0.0610077779936126,0.0429799745636303
"L.infT","L.preCEN",-0.0655311111300189,0.029684400440228
"L.infT","L.infP",-0.0128680792898326,0.669734442525287
"L.infT","R.infP",0.00363377411296789,0.904137096169755
"L.infT","R.INS",0.109337516399339,0.000278256755570225
"L.infT","R.caumidF",-0.155123140141894,2.30753601667342e-07
"L.infT","R.paraCEN",-0.129753128642176,1.56909379982525e-05
"L.infT","L.infT",0.292566099990282,3.6031175987192e-23
"L.infT","R.supF",-0.195985614578124,5.40294595674178e-11
"L.infT","L.paraH",0.115502734029223,0.000122513339886696
"L.infT","L.midT",0.156881326392962,1.67644465855686e-07
"L.infT","R.paraH",0.118203732602983,8.44207073105177e-05
"L.infT","L.isthCG",-0.0633928743808769,0.0354495556295224
"L.infT","L.parsTRI",-0.0794020527011992,0.00839306192152584
"L.infT","R.infT",0.1906213386834,1.81254359890688e-10
"L.infT","R.latorbF",-0.0161995771019326,0.591303534365732
"L.infT","L.rosmidF",-0.136945325636942,5.10645200742733e-06
"L.infT","L.supF",-0.17848277003047,2.46872102762461e-09
"L.infT","R.cauantCG",-0.0325030800096255,0.281232520368043
"L.infT","L.LG",-0.0220965765357481,0.463893858156735
"L.infT","R.isthCG",-0.0697784704413883,0.0205836967012637
"L.infT","L.medorbF",-0.01270850890642,0.67359217176077
"L.infT","R.SM",-0.00592833962608292,0.844227900935187
"L.infT","L.supT",0.137063838798363,5.01043594522999e-06
"L.infT","R.midT",0.140038660165101,3.09531721277642e-06
"L.infT","L.postCEN",0.0338644512204984,0.261559487120758
"L.infT","R.latO",0.0717162344197532,0.0173125775716366
"L.infT","R.parOP",-0.0620164562153202,0.0396447853929656
"L.infT","L.paraCEN",-0.125964069541078,2.76979114386965e-05
"L.infT","R.parsTRI",-0.0756391750004027,0.0120541917661152
"L.infT","R.medorbF",-0.0640118145003593,0.0336900408886835
"L.infT","R.CN",0.00202606372895391,0.946461355968855
"L.infT","L.INS",0.124998081326537,3.1934697429425e-05
"R.supF","L.cauantCG",0.0963625813034142,0.0013682899864673
"R.supF","L.parsORB",0.375023000391127,4.30049495093432e-38
"R.supF","R.parsORB",0.394839024132673,2.17203502563469e-42
"R.supF","L.preCN",0.173945710317008,6.26467728844716e-09
"R.supF","R.ENT",0.0401970131159679,0.182592995800923
"R.supF","L.CN",-0.00219287631465227,0.942060791656241
"R.supF","R.periCAL",-0.0600027381990346,0.046535652495857
"R.supF","L.rosantCG",0.135242113673764,6.69637171673734e-06
"R.supF","L.caumidF",0.368301732143502,1.0584593727078e-36
"R.supF","R.rosantCG",0.175931112940679,4.18042152672817e-09
"R.supF","L.latO",-0.0613914917907009,0.0416843203685885
"R.supF","L.FUS",0.0670928562314623,0.0260001528336114
"R.supF","R.LG",0.00406761613651627,0.892757263420879
"R.supF","R.postCEN",0.155527653471431,2.14466819245953e-07
"R.supF","L.periCAL",-0.0771869496171524,0.0104047757916826
"R.supF","L.SM",0.262127648979043,9.3235405949427e-19
"R.supF","L.parOP",0.30120440713771,1.59181080628541e-24
"R.supF","L.supP",0.182994591769284,9.54571360263066e-10
"R.supF","R.posCG",0.123718837509707,3.84978508983445e-05
"R.supF","L.ENT",0.0756643264463467,0.0120256379966237
"R.supF","R.FUS",0.0412705028048428,0.171175251619315
"R.supF","R.supP",0.187374218649273,3.70828790534713e-10
"R.supF","R.supT",0.147774475637889,8.44276912295941e-07
"R.supF","R.rosmidF",0.47606943447361,2.33041683141444e-63
"R.supF","R.preCEN",0.248912622545565,5.19744019770639e-17
"R.supF","L.latorbF",0.28766070960358,2.02087277228937e-22
"R.supF","L.transT",0.117714094372692,9.03701372393972e-05
"R.supF","L.posCG",0.108025652328777,0.000329570008844538
"R.supF","R.transT",0.124350857322953,3.51099291465611e-05
"R.supF","R.preCN",0.169703771079924,1.46389346254e-08
"R.supF","L.preCEN",0.245296088284086,1.50052724765114e-16
"R.supF","L.infP",0.203167030050023,1.01201983457797e-11
"R.supF","R.infP",0.177795405735942,2.84721817018716e-09
"R.supF","R.INS",0.0430619424859636,0.153323124814474
"R.supF","R.caumidF",0.387625310357826,8.6154405263364e-41
"R.supF","R.paraCEN",0.260812749486664,1.40555451415881e-18
"R.supF","L.infT",0.0987221684680927,0.00103797459797207
"R.supF","R.supF",0.503025646555909,1.14063853973993e-71
"R.supF","L.paraH",0.0557274338992816,0.0645378653901625
"R.supF","L.midT",0.0838580008327743,0.00536493918861995
"R.supF","R.paraH",0.103981344408025,0.000548885727194361
"R.supF","L.isthCG",0.0363744812236705,0.227824666812043
"R.supF","L.parsTRI",0.355622523320906,3.6353872841119e-34
"R.supF","R.infT",0.0352113011884927,0.243051983469444
"R.supF","R.latorbF",0.34471556739691,4.48362950286916e-32
"R.supF","L.rosmidF",0.415883671566461,2.76405688128e-47
"R.supF","L.supF",0.451063296281728,2.75242013139981e-56
"R.supF","R.cauantCG",0.128211343733037,1.98109617003011e-05
"R.supF","L.LG",-0.0261086665774175,0.386773479570884
"R.supF","R.isthCG",0.0674585952207426,0.0251967592288249
"R.supF","L.medorbF",0.239032717330641,9.04057731666404e-16
"R.supF","R.SM",0.228834390645657,1.51074006926597e-14
"R.supF","L.supT",0.107856745408112,0.000336785002588746
"R.supF","R.midT",0.0837353329662675,0.00543293569151768
"R.supF","L.postCEN",0.1537071209435,2.97703066123929e-07
"R.supF","R.latO",-0.0647575913859589,0.0316695329812818
"R.supF","R.parOP",0.300853749327296,1.81046421085472e-24
"R.supF","L.paraCEN",0.226437751112989,2.87233778943393e-14
"R.supF","R.parsTRI",0.39071662295876,1.79959745329427e-41
"R.supF","R.medorbF",0.321694094881949,6.31494619533792e-28
"R.supF","R.CN",0.0095163831484347,0.752446875315653
"R.supF","L.INS",0.0906065413370738,0.00261918553798806
"L.paraH","L.cauantCG",0.00357081357432576,0.905790265379641
"L.paraH","L.parsORB",0.0224565308510941,0.456643720704103
"L.paraH","R.parsORB",0.0579878276534548,0.054411546029896
"L.paraH","L.preCN",0.0932760639389811,0.00194657963727258
"L.paraH","R.ENT",0.253281679467483,1.41118607891618e-17
"L.paraH","L.CN",0.117872546770753,8.8402853957867e-05
"L.paraH","R.periCAL",0.0842191872492161,0.00516916205045682
"L.paraH","L.rosantCG",0.156018112540083,1.96204213524013e-07
"L.paraH","L.caumidF",-0.118294008413853,8.33649642903347e-05
"L.paraH","R.rosantCG",0.132270517746963,1.06623950242166e-05
"L.paraH","L.latO",0.144730071311522,1.41919005155569e-06
"L.paraH","L.FUS",0.30451947427813,4.67336441029862e-25
"L.paraH","R.LG",0.194282541090824,7.96440753308515e-11
"L.paraH","R.postCEN",0.0579767222974486,0.0544578558276575
"L.paraH","L.periCAL",0.0621555266386289,0.0392026260386201
"L.paraH","L.SM",0.0499888301275817,0.0973482017900558
"L.paraH","L.parOP",0.0416330969998768,0.167441842483439
"L.paraH","L.supP",0.0611356583368711,0.0425444455701621
"L.paraH","R.posCG",0.0507547129361748,0.0923208420807703
"L.paraH","L.ENT",0.292945251436696,3.14907209379513e-23
"L.paraH","R.FUS",0.285155889715539,4.81131132369499e-22
"L.paraH","R.supP",0.0682027035456437,0.0236282535362215
"L.paraH","R.supT",0.241860882064606,4.04345521514506e-16
"L.paraH","R.rosmidF",-0.0698342265461509,0.0204825357128469
"L.paraH","R.preCEN",0.0253297651637454,0.401101827413511
"L.paraH","L.latorbF",0.135112529386542,6.83499610707505e-06
"L.paraH","L.transT",0.248055681476505,6.6921615796948e-17
"L.paraH","L.posCG",0.0586262764277767,0.0518038235064162
"L.paraH","R.transT",0.191070764926193,1.6399340942889e-10
"L.paraH","R.preCN",0.0870009708538914,0.00386460174173992
"L.paraH","L.preCEN",0.00684184076255542,0.820605638616494
"L.paraH","L.infP",0.119595482027129,6.94640856193421e-05
"L.paraH","R.infP",0.12800950126311,2.04209914586396e-05
"L.paraH","R.INS",0.219273946263534,1.8773712212971e-13
"L.paraH","R.caumidF",-0.0811411227610899,0.00706522991249376
"L.paraH","R.paraCEN",0.00136737114086378,0.963852515230265
"L.paraH","L.infT",0.219185186304025,1.92077399779946e-13
